coin,feature,bucket,tf,n,mean_next,median_next,p90_next,p99_next,|mean|_next,median_abs_next,range_median_next
LIT,cooloff,3-5,1h,515,-0.003940512214309495,-0.21612202407893522,2.732718647084114,4.879742904232767,1.274000302821651,0.9757424972788087,2.3727115402131256
LIT,cooloff,6+,1h,3738,0.024073560656022654,-0.019334570048007427,2.070226037620695,4.300380003211513,0.9535051568288946,0.6915390539413035,1.6734024982788274
PUMP,cooloff,0,1h,283,0.04643633679475435,-0.06752194463199857,,,1.3174383329652581,1.0691375623663624,2.476572958500664
PUMP,cooloff,1-2,1h,468,0.07679507978186138,0.0,2.328584044591089,4.254312765009962,1.0816073265274257,0.861349661060018,2.0607450148247173
PUMP,cooloff,3-5,1h,559,-0.05876124939078869,-0.09960159362548682,2.155004301784133,3.92775155018391,0.9769354078356963,0.690250215703192,1.7427884615384712
PUMP,cooloff,6+,1h,3692,0.003339279561554506,0.0,1.6545487894350603,3.577369565709656,0.7524363590224397,0.5531357169328066,1.308934456903512
SOL,cooloff,0,1h,272,0.0896034968922205,0.028176879086472262,,,0.8010160574904928,0.5016093281667022,1.4645726759237667
SOL,cooloff,1-2,1h,431,0.0467166466266026,0.0319225053662775,1.397365161580899,3.096355895085509,0.6528382355049829,0.47845691382766287,1.216473691924371
SOL,cooloff,3-5,1h,489,-0.07858520411351817,-0.05467086973210966,1.3740571747196981,2.8438066269433424,0.5506675362328154,0.36032596375263903,0.931809651994977
SOL,cooloff,6+,1h,3810,-0.015258049341251063,-0.0017323042515837717,0.8592079263783092,2.0728934175837623,0.3865717662364819,0.2635250123504407,0.6588787311679742
XMR,cooloff,0,1h,257,0.07862742227830856,0.08009351459001834,,,1.2591827320269917,0.913757121101022,2.2623516282844633
XMR,cooloff,1-2,1h,377,-0.18839843373710416,-0.17619420516836737,2.157131548844544,4.838196155457624,1.08576382138075,0.8293079126234337,1.9155151106617214
XMR,cooloff,3-5,1h,381,-0.01957046479923412,-0.05903187721369996,1.8363989831015504,2.9679886809919585,0.8365932831072196,0.6329880671149146,1.4703977199119063
XMR,cooloff,6+,1h,3986,0.008585698168425904,0.023220861007400284,1.1132060983181813,2.4051253272681254,0.5296708046921803,0.39637667810667465,0.9202228207333096
XRP,cooloff,0,1h,251,0.011333847172914647,-0.06484149855907617,,,0.8455050610784174,0.6704486848891245,1.4806537225869612
XRP,cooloff,1-2,1h,366,0.05410811979088505,0.02008311690349096,1.243969178847526,3.7430463902902398,0.6279976559849844,0.4841321808184418,1.14779685327054
XRP,cooloff,3-5,1h,426,-0.0398987169646895,-0.027207176788668352,1.0921020409160598,2.6405178660516975,0.5244302210742335,0.35100911584891037,0.867355627570202
XRP,cooloff,6+,1h,3958,-0.01705120312676501,-0.018380663697198374,0.7509767001405533,1.8062281183729554,0.3445046578386445,0.2370623162098795,0.5773400726185747
ZEC,cooloff,0,1h,235,0.21038044473304837,0.0,,,1.8596455970687613,1.2252216356210877,2.9674937898982385
ZEC,cooloff,1-2,1h,351,0.010080111320478353,-0.08637976245564616,2.5959225022160304,5.902207499893814,1.2117712594621182,0.8626630860999462,2.227110255705258
ZEC,cooloff,3-5,1h,425,-0.050220842539688795,-0.03760485970494276,2.042964149346722,4.493917716909922,0.9824792562601448,0.7240262391464247,1.7014067908963704
ZEC,cooloff,6+,1h,3990,0.0070709008401792514,-0.019377478107374113,1.593078677616422,3.5760618814849545,0.7359729329192201,0.5234086021463857,1.3163662409536887
AAVE,cooloff,6+,1w,122,0.11945599668062332,-0.6025517841597272,,,8.981103858708417,7.918193492006898,18.96954456907121
BTC,cooloff,3-5,1w,30,1.2620285285691408,-0.258502835901242,,,3.7283183065954346,2.294808048111502,10.179821674756482
BTC,cooloff,6+,1w,119,0.39628102003161464,-0.023958107537680462,,,4.870132876848484,3.559112063481429,8.58180956518305
CRV,cooloff,6+,1w,136,0.044166058817425066,-0.6242695659166964,,,9.288036387214463,6.820418783649284,19.551873730573348
DOGE,cooloff,6+,1w,151,0.603799436845783,0.1488865872604661,,,7.593303063850299,4.748330843571836,15.844017957092232
ETH,cooloff,6+,1w,141,0.5210976061514394,0.14808831448573923,,,6.312170874394243,4.582033174577105,12.124166644707369
HYPE,cooloff,6+,1w,60,4.085510094440323,3.138658402971284,,,12.408462975669599,9.4738853012014,22.251057734949008
PUMP,cooloff,6+,1w,38,3.031865247549593,2.899305916551953,,,12.451834086561128,9.13332217360686,24.944837143764087
SOL,cooloff,6+,1w,136,0.6751909706083477,0.6914792348623355,,,7.411072353290319,5.8685748292770565,16.021164306531862
XRP,cooloff,6+,1w,132,0.5495480515238153,-0.5431222463814445,,,6.322996210081053,4.291063277450069,12.249830977066651
ZEC,cooloff,6+,1w,33,4.725459366206248,0.1175934147687796,,,13.8063769743588,9.278770592001862,26.452745437178915
AAVE,cooloff,0,5m,273,0.015843247731793443,0.0031833954095450423,,,0.19774580227875457,0.1528836457870053,0.30938028258858463
AAVE,cooloff,1-2,5m,423,-0.010373260606653757,-0.008251591009889037,0.3619277394959264,0.6809454000056915,0.17311278113964704,0.13441158827842692,0.26147366117827725
AAVE,cooloff,3-5,5m,492,-0.0006516576895547364,-0.002188290546978333,0.3579539051804337,0.6767780184182173,0.15987892623363115,0.12373452223529702,0.22848944731240955
AAVE,cooloff,6+,5m,3830,-0.0031741704604504543,-0.0021960527169850863,0.24478575970335092,0.4952973627148062,0.11316882001340663,0.08335060189481047,0.1539929095321565
BTC,cooloff,0,5m,278,-0.008932958813416337,-0.012439484223836228,,,0.10608771528190789,0.07586613754161364,0.17344052011030536
BTC,cooloff,1-2,5m,411,-0.003425599696551913,0.0031131796460304173,0.179687375769233,0.3342919073611649,0.08533393978565185,0.06553591211946319,0.14108698319224636
BTC,cooloff,3-5,5m,455,-0.009101824938467408,-0.006325110689442415,0.17455636135275565,0.29599393119088147,0.07816461632940787,0.057864940101959306,0.12425254329424555
BTC,cooloff,6+,5m,3887,0.0013903509247113791,0.0,0.10577345238815816,0.23358451682277004,0.04523543964439906,0.029791771199194628,0.06281702969675079
CRV,cooloff,0,5m,255,0.04594927202871297,0.033369881298561666,,,0.3349049430266303,0.2570161256891801,0.481122074533143
CRV,cooloff,1-2,5m,352,0.014410445199603848,0.004474636684859146,0.5889671022695103,1.3619851824097267,0.26811481433780454,0.1861704282789589,0.3607807645698381
CRV,cooloff,3-5,5m,390,0.0027278322185833094,0.008865387715861761,0.47597990799657885,0.9820329949675433,0.2174286194491891,0.1460624128222232,0.300367392256108
CRV,cooloff,6+,5m,4027,0.0005613810378400832,0.0,0.2796994623549942,0.6627594923353038,0.13059307808293488,0.09217036965168957,0.14527845036320702
DOGE,cooloff,0,5m,242,0.009718564182530693,0.0063844424629033725,,,0.15038214070065328,0.1051073718984108,0.21188929253388317
DOGE,cooloff,1-2,5m,362,-0.004869506613689806,0.0014295329440638938,0.25313747733606073,0.5155285272374294,0.1120638667719318,0.07859434233751794,0.165432228446233
DOGE,cooloff,3-5,5m,432,-0.013995176522209277,-0.007913639174572662,0.22399595987785867,0.40926006341618915,0.10355056621174549,0.07884619608285459,0.14207822725420088
DOGE,cooloff,6+,5m,3990,0.0005554095466152317,0.0014222747739323083,0.15603045682971214,0.33574698649353213,0.07193443974217023,0.052850347823202304,0.09196833496778593
ETH,cooloff,0,5m,261,0.0038748485832762383,0.005225206395653714,,,0.14923408307376074,0.12068422709623494,0.2510631756929786
ETH,cooloff,1-2,5m,398,-0.005392243090985826,0.0,0.24572531358439514,0.5480201532179294,0.11439358146562159,0.07909517571353386,0.18302226991961862
ETH,cooloff,3-5,5m,441,-0.014383988215150904,-0.010465177123109015,0.24239869315487717,0.47273845738006065,0.10335721974711623,0.06932593856655567,0.15466666666667153
ETH,cooloff,6+,5m,3931,0.0009480671309663099,0.0,0.13960481099655198,0.3424761514370707,0.06208181891600585,0.04184319263560443,0.09042072230200764
HYPE,cooloff,0,5m,276,0.00015776877571481218,0.026497563594762852,,,0.19070565209737733,0.15368239877411316,0.3197595763758928
HYPE,cooloff,1-2,5m,459,0.005548207826962808,0.0017438311971318399,0.3697966283068687,0.7396676531326634,0.1765267856606224,0.13348086481550503,0.2845002771106528
HYPE,cooloff,3-5,5m,519,0.0017674474413835832,0.0,0.33009393139946663,0.5084884660043849,0.14879723332701147,0.11545052764498909,0.24623752733420376
HYPE,cooloff,6+,5m,3749,-0.0016532851149281508,-0.0018185455272878848,0.2486039565155521,0.515101801987265,0.1154556403497865,0.08569592230236456,0.18717313515002088
LIT,cooloff,0,5m,275,0.004287442040544643,-0.008356313194612941,,,0.33944474246273787,0.27312228429547947,0.5211670724934849
LIT,cooloff,1-2,5m,452,0.027948474726702966,-0.004590745192567525,0.630802724966051,0.9398858328431478,0.28432544743390237,0.2238906956752107,0.4758163028303558
LIT,cooloff,3-5,5m,538,-0.031788027646439,-0.03417426283749969,0.5847503467405836,1.027423509999676,0.26101089516224324,0.19797984195527585,0.40642823199735645
LIT,cooloff,6+,5m,3755,0.002082659835054412,-0.008494011721738026,0.46753431168565557,0.9924273975275834,0.21684457515963196,0.16031869413135613,0.32258064516128343
PUMP,cooloff,0,5m,262,0.003207923712545324,0.03605572354549169,,,0.4152433020354028,0.3638211593939622,0.7523348648683923
PUMP,cooloff,1-2,5m,431,0.029338114291569344,0.03506311360448322,0.763016157989227,1.5121212057469764,0.3553897080319205,0.2791996277338171,0.6166982922201134
PUMP,cooloff,3-5,5m,522,-0.012460533667869542,0.0,0.7099494476601288,1.381857882375812,0.3203876597270558,0.24423006836294947,0.553225264268288
PUMP,cooloff,6+,5m,3816,0.007601284445233238,0.0,0.5875970287923971,1.161931707741579,0.26672597336370424,0.20080321285138591,0.43270270944979705
SOL,cooloff,0,5m,272,0.00046772280181696136,-0.011462415869883946,,,0.13890749763823318,0.10495527439617347,0.22527617513242812
SOL,cooloff,1-2,5m,409,-0.006279817322272306,0.0013274923669204242,0.24719576699578913,0.4465572557511892,0.11229251008997262,0.08295367761304018,0.16920694008773987
SOL,cooloff,3-5,5m,468,-0.009710795806339703,-0.01070614932316416,0.22153006273767373,0.4081038197736952,0.10092154866877569,0.07430131348762914,0.15701361731961716
SOL,cooloff,6+,5m,3880,0.001784292603729008,-0.0013497462634515234,0.1474684051749675,0.3253077657776312,0.06901246250709024,0.05120462380496793,0.09940216904707469
XMR,cooloff,0,5m,276,0.018765297005577594,0.02824706423143475,,,0.1744687639132101,0.13070743537770824,0.2567208538748347
XMR,cooloff,1-2,5m,448,0.0022238201474987307,0.0026801912853535725,0.28827855237897104,0.568466720768392,0.13492416269898708,0.10031689737181604,0.18544720740047035
XMR,cooloff,3-5,5m,562,0.006304096128855307,0.005289516232409586,0.26153442781183145,0.4664320507455417,0.11909071672997802,0.08626313040543399,0.1792411088245045
XMR,cooloff,6+,5m,3734,0.0008464314748047538,0.0027372142827886137,0.2252611335211419,0.47725398359291643,0.10136221281061028,0.07126020960950274,0.1320259310854226
XRP,cooloff,0,5m,254,0.01295911674034299,0.00928795614242306,,,0.1407137228643109,0.11131733176519276,0.22239497876509254
XRP,cooloff,1-2,5m,376,-0.002269230477718899,0.0,0.23090445927161363,0.45539659234534735,0.10802621745422308,0.08420000893281099,0.16182846210200047
XRP,cooloff,3-5,5m,439,-0.009404759482717817,-0.018491124260355818,0.18486681585611286,0.3803642097608648,0.08913319703744821,0.06852667645618205,0.1384904540508525
XRP,cooloff,6+,5m,3950,-0.0018380275392519795,0.0,0.1415628539071201,0.29903769881861836,0.06591411272772008,0.04813246097741808,0.09260116756874395
ZEC,cooloff,0,5m,248,0.013275527566161325,0.0009908838684125065,,,0.20517790514772793,0.17110839295501057,0.3504416534170959
ZEC,cooloff,1-2,5m,416,-0.015055095243154586,-0.022601321341425562,0.3651604044798695,0.6390392391792876,0.17289397085085342,0.12964461756053702,0.2937865790188948
ZEC,cooloff,3-5,5m,518,-0.007116394241824404,0.00846424199298923,0.34938126400215547,0.648416957362266,0.1707755140210093,0.1389667724062349,0.27465464533066763
ZEC,cooloff,6+,5m,3843,0.0011354687283592997,0.0,0.285200434157642,0.6184203699238925,0.13388158588904764,0.09878664232791934,0.19685039370078883
AAVE,dom,1,1d,37,1.1416197837284392,1.4473542793680183,,,5.359733569094919,4.103434504792336,7.9996656357101
AAVE,dom,2,1d,37,-1.4877623175304573,-0.7935645178823836,,,3.955895547070005,2.393388945193742,6.792452830188686
AAVE,dom,3,1d,37,-0.003964758962862755,-0.22645920081817428,,,3.2842910529552394,2.325366940751561,6.577319587628862
AAVE,dom,4,1d,37,-1.1279474706346961,-0.4371665678719605,,,3.3277668868873196,1.5943037047884134,6.521342575702303
AAVE,dom,5,1d,37,2.3503014825257704,1.004471449049027,,,5.19859908364933,3.126222709132165,6.4244398849354
AAVE,dom,6,1d,37,-0.7274903389549621,-1.3410112802713647,,,3.2625865641500216,2.7103511499063426,6.802040868651125
AAVE,dom,7,1d,37,0.6408956828029279,0.30564193691693387,,,2.726863785052558,2.0889212165295157,5.298420507509064
AAVE,dom,8,1d,37,1.005820698842766,0.6544460351118886,,,3.722492503787289,2.5891548607718473,6.761791222710668
AAVE,dom,9,1d,37,0.8560085288232108,0.9095157227686723,,,4.044492136841898,2.920809659090917,7.871501033251935
AAVE,dom,10,1d,37,-0.38543709672279985,-1.0958105973176147,,,3.124723829413945,2.490155321349108,7.102830088932234
AAVE,dom,11,1d,37,0.987213671312317,0.43843789549811163,,,4.210016127322319,3.312282086704821,7.219353273489773
AAVE,dom,12,1d,37,0.336258934897143,0.6183349762523438,,,3.53566226825644,2.465137387573235,7.1413429764947995
AAVE,dom,13,1d,36,0.05574549625644328,-0.17159225574211456,,,4.0023441042211925,3.0062874826924713,7.018534493687175
AAVE,dom,14,1d,36,0.394267979862094,0.4149461429744372,,,3.3210630255113602,2.907832913003844,7.291842038156831
AAVE,dom,15,1d,36,-0.36211377807520656,-0.19201364512712593,,,3.0150251489020166,2.7923647676144245,6.467816688340731
AAVE,dom,16,1d,36,-0.9057022158578394,-1.4346804366746457,,,2.9610878347829814,2.5313690033843317,6.509163943055043
AAVE,dom,17,1d,37,-0.98242548950517,-0.23778642455686283,,,2.800488986046689,2.794835458982836,6.899621319165765
AAVE,dom,18,1d,37,-0.02609506850282095,0.33818573300881116,,,3.4404505253891475,2.506319971108706,6.783228987151234
AAVE,dom,19,1d,37,1.4669979954083399,0.4805260495700514,,,3.634931492377761,2.9138088705989995,6.705539358600583
AAVE,dom,20,1d,37,-0.46502086127975245,-0.8558362369338046,,,3.6758733618021977,2.7676196808510634,6.304444444444451
AAVE,dom,21,1d,37,0.6634072567529217,-0.4630983718436177,,,4.175813539267947,2.944058625537893,5.655245209483602
AAVE,dom,22,1d,37,1.7419105001362176,0.5627690558243748,,,3.310653990614392,2.6052335477914745,6.927297668038418
AAVE,dom,23,1d,37,0.0054877054866352805,-0.1571915116583722,,,2.8955309223182835,2.020666994714204,6.04617075851959
AAVE,dom,24,1d,37,-0.04406976794233473,-0.20074031890658928,,,2.5195262372599267,1.718625099920068,5.142258402514706
AAVE,dom,25,1d,37,1.0228006693411615,0.2865961199294498,,,3.6762429619234354,3.005790973435063,6.665398274987309
AAVE,dom,26,1d,37,0.24642436868660153,0.06457862447530882,,,3.1600284804306544,2.8836059071926767,6.177031340374039
AAVE,dom,27,1d,37,-0.35482158394969043,-0.45528987880772975,,,2.715756339934937,2.3337595907928277,5.6687131834398015
AAVE,dom,28,1d,37,-0.40723882736638906,-0.34606623444891627,,,2.5480679551854823,1.9948766814755992,5.884038248039253
AAVE,dom,29,1d,35,-0.4829845175053474,-0.7608236217619857,,,2.8168549610840925,2.5710047794319624,5.8425750608601605
AAVE,dom,30,1d,34,-1.3051543857040084,-1.466853496203302,,,3.6311945748598906,3.060057390072346,7.101249450725797
BTC,dom,1,1d,42,0.30844267986321205,0.2405124815470283,,,2.0872246749534487,1.6051442355810908,3.615031064864308
BTC,dom,2,1d,42,-0.31379083750469744,0.03622435980144001,,,1.7434537237142176,1.2126902169826814,3.0077659128356027
BTC,dom,3,1d,42,0.37875288532007323,0.360623497778223,,,1.9284962314380458,1.264676593793168,2.9981550216472588
BTC,dom,4,1d,42,-0.7199794230568777,-0.06777525040143062,,,2.010167986758276,0.907632515677409,3.1640568749325944
BTC,dom,5,1d,42,0.7587325032848129,0.003457714025939529,,,2.0163143779743966,0.9293730355588892,3.5225595127787033
BTC,dom,6,1d,42,-0.2194741550075731,-0.010642368704044669,,,1.593584796251059,1.2161520404286252,3.13649022476406
BTC,dom,7,1d,42,0.632939030766733,0.1548816968891753,,,1.6839008528019097,1.2350504170729137,2.938695878963428
BTC,dom,8,1d,42,0.19219231712498322,-0.09911374962076613,,,1.9689552099832273,1.4084040648509044,3.5734782909156655
BTC,dom,9,1d,42,0.2991711147882548,0.19379335549444265,,,1.6670300629108183,1.250081718372431,3.3727483350420604
BTC,dom,10,1d,42,0.2530616987621076,-0.29209489308946734,,,1.9719486887356095,1.3391328523356671,3.4716752145405634
BTC,dom,11,1d,42,0.02022888098933349,-0.0606359658176181,,,1.5533462626696697,1.0557440207170254,3.562514404992281
BTC,dom,12,1d,42,0.8833924795022144,0.40054565410728715,,,1.9266653445358526,1.5837966646695956,3.4706125257513145
BTC,dom,13,1d,41,-0.0030239765798624114,0.3129220330050364,,,1.9554601409351917,2.006922563521507,3.619607319353546
BTC,dom,14,1d,41,0.42508181034587483,0.1272828958787331,,,1.8156060298973413,1.4242320036680467,3.33229787354212
BTC,dom,15,1d,41,0.013402202419291903,0.023116805917910987,,,1.378518492272882,1.1569778451050894,3.004889252344579
BTC,dom,16,1d,41,-0.05445924496792582,-0.32367462487560283,,,1.7499862271713755,1.1775762936753642,3.072072072072072
BTC,dom,17,1d,41,-0.3516509741343805,-0.5772881662383322,,,1.5435458936241226,1.1774330207146355,3.4628845091177016
BTC,dom,18,1d,41,0.014201459506709025,0.14589012170307392,,,1.7155773980416553,1.2261975920075163,3.1596515048653537
BTC,dom,19,1d,41,0.8379329022538807,0.7917110254757054,,,1.7739361491962036,0.9513517685880268,3.1255999692815726
BTC,dom,20,1d,41,-0.06186206125582704,-0.15086898157498085,,,1.6507107377364134,1.3858313183442217,3.1278830987173003
BTC,dom,21,1d,41,-0.009360169787986383,-0.26800413492094055,,,1.5051481725596607,1.1499431884966493,2.8432767132457535
BTC,dom,22,1d,41,0.4330140242709919,-0.2496788363515856,,,1.8308513273756288,1.255097765960178,3.31357139574429
BTC,dom,23,1d,41,-0.20138340811961364,0.17789984550802274,,,1.5734133058569957,1.1618561120239956,3.2402322297191275
BTC,dom,24,1d,41,0.030905133516152105,0.19425611335415205,,,1.3600705376981703,0.6633752655793801,2.64371812702828
BTC,dom,25,1d,41,0.11586281770861374,0.13294830741079622,,,1.5856619146147644,1.062427297402091,3.0160769585557095
BTC,dom,26,1d,42,0.004130655107227786,-0.008313645487195709,,,1.3470543960460528,0.7869956572307046,2.5777164263236525
BTC,dom,27,1d,42,0.25116284334040756,-0.0017183794569275435,,,1.3392060363381535,1.061762860326454,2.8070694898720374
BTC,dom,28,1d,42,0.06189280677264328,-0.1593334771772481,,,1.6075686321132938,1.2047243043987244,3.3136799097013077
