ts,o,h,l,c,v
1722117600000,3282.59,3288.03,3243.9,3247.06,46131.74
1722124800000,3247.06,3254.6,3223.93,3245.5,42757.09
1722132000000,3245.5,3250.67,3236.07,3236.4,17069.33
1722139200000,3236.4,3243.22,3194.48,3216.67,59070.25
1722146400000,3216.67,3230.11,3212.47,3226.57,26192.47
1722153600000,3226.57,3237.36,3213.87,3234.07,21728.78
1722160800000,3234.07,3264.38,3231.56,3255.58,46528.33
1722168000000,3255.58,3278.86,3252.75,3273.98,40325.69
1722175200000,3273.98,3275.37,3257.55,3267.9,30354.82
1722182400000,3267.9,3274.2,3260.91,3270.97,14721.2
1722189600000,3270.97,3284.09,3266.45,3270.79,19891.07
1722196800000,3270.79,3272.87,3248.44,3262.37,20150.66
1722204000000,3262.37,3272.88,3250.4,3268.41,17067.94
1722211200000,3268.41,3305.8,3265.68,3276.52,61998.43
1722218400000,3276.52,3356.82,3276.0,3348.64,88890.45
1722225600000,3348.64,3375.77,3339.34,3367.13,59950.18
1722232800000,3367.13,3388.65,3363.01,3366.56,61837.88
1722240000000,3366.56,3395.96,3360.84,3394.45,54624.81
1722247200000,3394.45,3396.45,3373.05,3374.42,47746.93
1722254400000,3374.42,3386.5,3342.7,3346.68,93248.36
1722261600000,3346.68,3349.66,3288.88,3306.87,143434.99
1722268800000,3306.87,3321.5,3255.73,3312.71,204521.91
1722276000000,3312.71,3322.43,3301.57,3310.01,53620.83
1722283200000,3310.01,3348.0,3308.01,3345.47,44087.26
1722290400000,3345.47,3352.14,3311.14,3316.23,66309.8
1722297600000,3316.23,3337.0,3279.33,3299.0,113450.26
1722304800000,3299.0,3323.12,3282.0,3319.49,48921.68
1722312000000,3319.49,3319.99,3296.45,3309.22,34171.49
1722319200000,3309.22,3352.0,3307.0,3339.86,48274.55
1722326400000,3339.86,3355.0,3327.38,3334.41,39724.34
1722333600000,3334.41,3341.78,3325.03,3333.46,30719.66
1722340800000,3333.46,3366.05,3320.22,3328.2,85044.52
1722348000000,3328.2,3331.78,3288.19,3319.57,104592.75
1722355200000,3319.57,3327.3,3283.8,3292.8,70578.19
1722362400000,3292.8,3297.23,3257.89,3271.34,74625.66
1722369600000,3271.34,3283.62,3227.14,3279.47,101767.5
1722376800000,3279.47,3284.16,3266.48,3277.13,31940.51
1722384000000,3277.13,3287.6,3259.52,3282.26,32153.94
1722391200000,3282.26,3304.16,3280.15,3292.55,37920.51
1722398400000,3292.55,3308.19,3260.9,3300.45,58141.1
1722405600000,3300.45,3332.0,3297.23,3316.13,64884.91
1722412800000,3316.13,3326.46,3308.44,3317.4,28672.21
1722420000000,3317.4,3322.5,3305.5,3321.44,29716.23
1722427200000,3321.44,3349.94,3313.29,3330.4,68622.78
1722434400000,3330.4,3339.9,3294.9,3300.42,67162.4
1722441600000,3300.42,3325.96,3280.23,3314.45,66318.65
1722448800000,3314.45,3323.51,3241.0,3264.8,141166.93
1722456000000,3264.8,3270.39,3211.71,3237.72,130691.94
1722463200000,3237.72,3244.34,3212.26,3231.63,55395.5
1722470400000,3231.63,3242.1,3189.06,3210.06,87625.31
1722477600000,3210.06,3212.58,3168.64,3176.67,90438.55
1722484800000,3176.67,3188.68,3134.03,3183.91,130764.31
1722492000000,3183.91,3183.92,3160.69,3164.86,51562.29
1722499200000,3164.86,3193.64,3163.41,3178.34,36999.7
1722506400000,3178.34,3192.53,3174.25,3187.24,30953.95
1722513600000,3187.24,3207.66,3172.07,3182.27,81888.13
1722520800000,3182.27,3187.14,3100.0,3114.45,172041.87
1722528000000,3114.45,3123.03,3087.75,3118.37,113213.72
1722535200000,3118.37,3134.78,3077.2,3130.47,97940.05
1722542400000,3130.47,3184.94,3119.13,3174.52,96095.05
1722549600000,3174.52,3217.88,3171.88,3202.0,63498.77
1722556800000,3202.0,3217.41,3166.33,3171.99,69837.26
1722564000000,3171.99,3182.57,3134.08,3166.69,59900.58
1722571200000,3166.69,3174.58,3140.73,3147.39,43321.66
1722578400000,3147.39,3164.02,3124.12,3145.3,59682.92
1722585600000,3145.3,3162.34,3132.38,3150.94,32157.56
1722592800000,3150.94,3165.59,3143.05,3152.11,23868.77
1722600000000,3152.11,3181.74,3108.0,3159.29,133645.21
1722607200000,3159.29,3165.0,2982.35,3036.64,372737.8
1722614400000,3036.64,3046.73,3013.99,3023.81,87363.4
1722621600000,3023.81,3032.94,2991.12,3010.07,113799.78
1722628800000,3010.07,3040.5,2964.11,3002.13,175542.05
1722636000000,3002.13,3008.01,2967.22,2987.34,71772.1
1722643200000,2987.34,3001.78,2911.92,2954.82,147892.79
1722650400000,2954.82,2981.79,2952.32,2980.33,51292.27
1722657600000,2980.33,2981.03,2958.54,2974.0,31468.52
1722664800000,2974.0,2995.39,2972.5,2981.85,28670.46
1722672000000,2981.85,2989.0,2972.49,2988.48,25505.11
1722679200000,2988.48,3004.43,2984.81,2995.62,26030.17
1722686400000,2995.62,3016.8,2993.39,3006.15,30187.09
1722693600000,3006.15,3013.19,2936.53,2940.91,87128.85
1722700800000,2940.91,2954.3,2895.37,2900.77,217218.96
1722708000000,2900.77,2926.63,2875.79,2892.12,129395.4
1722715200000,2892.12,2920.01,2855.58,2911.77,152153.32
1722722400000,2911.77,2921.11,2891.79,2901.87,54081.38
1722729600000,2901.87,2917.26,2874.25,2905.52,45407.0
1722736800000,2905.52,2933.54,2903.43,2914.24,42448.17
1722744000000,2914.24,2917.98,2897.76,2913.56,21100.09
1722751200000,2913.56,2920.71,2885.12,2891.48,26765.77
1722758400000,2891.48,2915.0,2873.68,2911.36,44436.76
1722765600000,2911.36,2923.85,2904.15,2912.86,22107.2
1722772800000,2912.86,2924.62,2907.73,2909.0,32386.08
1722780000000,2909.0,2912.25,2816.86,2825.36,261929.62
