entry_i,exit_i,entry_dt,exit_dt,side,entry_px,exit_px,pnl_usd,equity,bars
96,97,2024-08-17 00:00:00+00:00,2024-08-17 04:00:00+00:00,S,59139.0,59058.4892,4.11,11367.73,1
100,101,2024-08-17 16:00:00+00:00,2024-08-17 20:00:00+00:00,L,59447.0,59454.2134,-9.99,11357.74,1
107,108,2024-08-18 20:00:00+00:00,2024-08-19 00:00:00+00:00,S,58420.0,58208.1854,29.82,11387.57,1
108,111,2024-08-19 00:00:00+00:00,2024-08-19 12:00:00+00:00,L,58726.0,58943.4843,30.78,11418.17,3
114,115,2024-08-20 00:00:00+00:00,2024-08-20 04:00:00+00:00,S,60600.0,60594.1294,-10.31,11407.86,1
120,121,2024-08-21 00:00:00+00:00,2024-08-21 04:00:00+00:00,L,59296.0,59697.4312,65.82,11473.68,1
123,124,2024-08-21 12:00:00+00:00,2024-08-21 16:00:00+00:00,S,59520.0,59398.9377,11.86,11485.54,1
129,130,2024-08-22 12:00:00+00:00,2024-08-22 16:00:00+00:00,L,60439.0,60612.1637,21.42,11506.96,1
130,137,2024-08-22 16:00:00+00:00,2024-08-23 20:00:00+00:00,S,60296.0,64081.0,-733.8,10772.52,7
137,138,2024-08-23 20:00:00+00:00,2024-08-24 00:00:00+00:00,L,64081.0,64204.581,10.0,10782.52,1
138,140,2024-08-24 00:00:00+00:00,2024-08-24 08:00:00+00:00,S,63874.0,63825.2424,-2.55,10779.88,2
148,149,2024-08-25 16:00:00+00:00,2024-08-25 20:00:00+00:00,L,64254.0,65194.3899,146.99,10926.87,1
149,150,2024-08-25 20:00:00+00:00,2024-08-26 00:00:00+00:00,S,64303.0,63877.5037,61.38,10988.25,1
151,152,2024-08-26 04:00:00+00:00,2024-08-26 08:00:00+00:00,L,63670.0,64108.4809,64.69,11052.94,1
154,155,2024-08-26 16:00:00+00:00,2024-08-26 20:00:00+00:00,S,63349.0,62804.619,83.93,11136.86,1
156,157,2024-08-27 00:00:00+00:00,2024-08-27 04:00:00+00:00,L,62996.0,63215.0571,27.59,11164.45,1
170,171,2024-08-29 08:00:00+00:00,2024-08-29 12:00:00+00:00,S,60065.0,60010.6752,-1.07,11163.39,1
174,175,2024-08-30 00:00:00+00:00,2024-08-30 04:00:00+00:00,L,59020.0,59557.2167,90.45,11253.84,1
180,181,2024-08-31 00:00:00+00:00,2024-08-31 04:00:00+00:00,S,59209.0,59048.0226,19.34,11273.18,1
186,187,2024-09-01 00:00:00+00:00,2024-09-01 04:00:00+00:00,L,58524.0,58569.2993,-2.55,11270.63,1
191,192,2024-09-01 20:00:00+00:00,2024-09-02 00:00:00+00:00,S,57291.0,57115.5564,23.24,11293.88,1
192,193,2024-09-02 00:00:00+00:00,2024-09-02 04:00:00+00:00,L,57760.0,57926.8333,21.33,11315.2,1
194,195,2024-09-02 08:00:00+00:00,2024-09-02 12:00:00+00:00,S,58403.0,58083.3842,50.61,11365.81,1
